# OpenSignals Text File Format. Version 1
# {"98:D3:71:FE:38:1C": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FE:38:1C", "device connection": "BTH98:D3:71:FE:38:1C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-26", "time": "14:57:33.653", "channels": [1, 2], "sensor": ["ECGBIT", "EDABITREV"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
15	0	0	0	0	470	719	
0	0	0	0	0	473	719	
1	0	0	0	0	478	719	
2	0	0	0	0	481	719	
3	0	0	0	0	481	719	
4	0	0	0	0	481	719	
5	0	0	0	0	480	719	
6	0	0	0	0	479	719	
7	0	0	0	0	477	719	
8	0	0	0	0	475	719	
9	0	0	0	0	475	719	
10	0	0	0	0	474	719	
11	0	0	0	0	475	720	
12	0	0	0	0	476	719	
13	0	0	0	0	478	719	
14	0	0	0	0	479	719	
15	0	0	0	0	480	719	
0	0	0	0	0	483	720	
1	0	0	0	0	487	720	
2	0	0	0	0	490	720	
3	0	0	0	0	492	719	
4	0	0	0	0	495	720	
5	0	0	0	0	494	720	
6	0	0	0	0	493	720	
7	0	0	0	0	489	720	
8	0	0	0	0	487	720	
9	0	0	0	0	483	719	
10	0	0	0	0	479	720	
11	0	0	0	0	476	720	
12	0	0	0	0	473	720	
13	0	0	0	0	471	720	
14	0	0	0	0	469	720	
15	0	0	0	0	470	720	
0	0	0	0	0	470	720	
1	0	0	0	0	472	720	
2	0	0	0	0	474	720	
3	0	0	0	0	475	720	
4	0	0	0	0	477	720	
5	0	0	0	0	477	720	
6	0	0	0	0	476	720	
7	0	0	0	0	475	720	
8	0	0	0	0	474	720	
9	0	0	0	0	474	720	
10	0	0	0	0	475	720	
11	0	0	0	0	473	720	
12	0	0	0	0	473	720	
13	0	0	0	0	476	720	
14	0	0	0	0	478	720	
15	0	0	0	0	479	720	
0	0	0	0	0	481	720	
1	0	0	0	0	483	721	
2	0	0	0	0	484	720	
3	0	0	0	0	486	721	
4	0	0	0	0	486	720	
5	0	0	0	0	487	721	
6	0	0	0	0	487	721	
7	0	0	0	0	486	720	
8	0	0	0	0	486	721	
9	0	0	0	0	484	721	
10	0	0	0	0	483	720	
11	0	0	0	0	481	721	
12	0	0	0	0	479	721	
13	0	0	0	0	478	721	
14	0	0	0	0	477	721	
15	0	0	0	0	476	721	
0	0	0	0	0	478	721	
1	0	0	0	0	479	721	
2	0	0	0	0	481	721	
3	0	0	0	0	483	721	
4	0	0	0	0	486	721	
5	0	0	0	0	487	721	
6	0	0	0	0	487	721	
7	0	0	0	0	487	721	
8	0	0	0	0	491	721	
9	0	0	0	0	495	721	
10	0	0	0	0	497	721	
11	0	0	0	0	500	721	
12	0	0	0	0	502	721	
13	0	0	0	0	504	721	
14	0	0	0	0	506	721	
15	0	0	0	0	507	721	
0	0	0	0	0	509	721	
1	0	0	0	0	510	721	
2	0	0	0	0	512	721	
3	0	0	0	0	515	721	
4	0	0	0	0	521	721	
5	0	0	0	0	528	721	
6	0	0	0	0	534	721	
7	0	0	0	0	536	721	
8	0	0	0	0	537	721	
9	0	0	0	0	538	721	
10	0	0	0	0	535	721	
11	0	0	0	0	530	722	
12	0	0	0	0	527	721	
13	0	0	0	0	524	721	
14	0	0	0	0	522	721	
15	0	0	0	0	521	722	
0	0	0	0	0	524	722	
1	0	0	0	0	525	721	
2	0	0	0	0	525	721	
3	0	0	0	0	527	722	
4	0	0	0	0	528	721	
5	0	0	0	0	531	722	
6	0	0	0	0	534	722	
7	0	0	0	0	535	722	
8	0	0	0	0	538	722	
9	0	0	0	0	543	722	
10	0	0	0	0	547	722	
11	0	0	0	0	550	722	
12	0	0	0	0	551	722	
13	0	0	0	0	551	722	
14	0	0	0	0	551	722	
15	0	0	0	0	551	722	
0	0	0	0	0	551	722	
1	0	0	0	0	552	722	
2	0	0	0	0	553	722	
3	0	0	0	0	553	722	
4	0	0	0	0	552	722	
5	0	0	0	0	554	722	
6	0	0	0	0	555	722	
7	0	0	0	0	554	722	
8	0	0	0	0	551	723	
9	0	0	0	0	548	722	
10	0	0	0	0	543	722	
11	0	0	0	0	540	722	
12	0	0	0	0	535	722	
13	0	0	0	0	532	722	
14	0	0	0	0	531	722	
15	0	0	0	0	531	722	
0	0	0	0	0	534	723	
1	0	0	0	0	536	722	
2	0	0	0	0	537	722	
3	0	0	0	0	538	722	
4	0	0	0	0	539	723	
5	0	0	0	0	540	723	
6	0	0	0	0	540	722	
7	0	0	0	0	540	722	
8	0	0	0	0	538	722	
9	0	0	0	0	534	723	
10	0	0	0	0	527	723	
11	0	0	0	0	521	723	
12	0	0	0	0	515	722	
13	0	0	0	0	509	723	
14	0	0	0	0	502	723	
15	0	0	0	0	494	723	
0	0	0	0	0	487	723	
1	0	0	0	0	483	722	
2	0	0	0	0	481	723	
3	0	0	0	0	480	723	
4	0	0	0	0	479	723	
5	0	0	0	0	477	723	
6	0	0	0	0	479	723	
7	0	0	0	0	482	723	
8	0	0	0	0	484	723	
9	0	0	0	0	483	723	
10	0	0	0	0	480	723	
11	0	0	0	0	477	723	
12	0	0	0	0	476	723	
13	0	0	0	0	474	723	
14	0	0	0	0	474	723	
15	0	0	0	0	474	723	
0	0	0	0	0	474	723	
1	0	0	0	0	474	723	
2	0	0	0	0	474	723	
3	0	0	0	0	476	723	
4	0	0	0	0	478	723	
5	0	0	0	0	479	723	
6	0	0	0	0	481	723	
7	0	0	0	0	482	723	
8	0	0	0	0	482	723	
9	0	0	0	0	481	723	
10	0	0	0	0	480	723	
11	0	0	0	0	477	723	
12	0	0	0	0	472	723	
13	0	0	0	0	468	723	
14	0	0	0	0	463	723	
15	0	0	0	0	460	723	
0	0	0	0	0	456	723	
1	0	0	0	0	454	723	
2	0	0	0	0	451	723	
3	0	0	0	0	448	723	
4	0	0	0	0	448	723	
5	0	0	0	0	446	723	
6	0	0	0	0	444	724	
7	0	0	0	0	447	723	
8	0	0	0	0	450	723	
9	0	0	0	0	452	724	
10	0	0	0	0	455	724	
11	0	0	0	0	455	723	
12	0	0	0	0	454	724	
13	0	0	0	0	455	724	
14	0	0	0	0	455	723	
15	0	0	0	0	454	724	
0	0	0	0	0	453	724	
1	0	0	0	0	450	724	
2	0	0	0	0	448	724	
3	0	0	0	0	450	724	
4	0	0	0	0	455	724	
5	0	0	0	0	459	724	
6	0	0	0	0	460	724	
7	0	0	0	0	461	724	
8	0	0	0	0	462	724	
9	0	0	0	0	463	724	
10	0	0	0	0	461	724	
11	0	0	0	0	457	724	
12	0	0	0	0	452	724	
13	0	0	0	0	447	724	
14	0	0	0	0	442	724	
15	0	0	0	0	440	724	
0	0	0	0	0	440	724	
1	0	0	0	0	440	724	
2	0	0	0	0	441	724	
3	0	0	0	0	446	724	
4	0	0	0	0	454	725	
5	0	0	0	0	461	725	
6	0	0	0	0	468	725	
7	0	0	0	0	478	724	
8	0	0	0	0	490	725	
9	0	0	0	0	505	724	
10	0	0	0	0	523	725	
11	0	0	0	0	540	725	
12	0	0	0	0	561	724	
13	0	0	0	0	585	725	
14	0	0	0	0	615	725	
15	0	0	0	0	646	725	
0	0	0	0	0	678	725	
1	0	0	0	0	710	725	
2	0	0	0	0	738	725	
3	0	0	0	0	762	725	
4	0	0	0	0	785	725	
5	0	0	0	0	807	725	
6	0	0	0	0	831	725	
7	0	0	0	0	858	726	
8	0	0	0	0	882	725	
9	0	0	0	0	901	725	
10	0	0	0	0	913	725	
11	0	0	0	0	919	725	
12	0	0	0	0	921	726	
13	0	0	0	0	916	725	
14	0	0	0	0	902	726	
15	0	0	0	0	878	725	
0	0	0	0	0	844	726	
1	0	0	0	0	802	726	
2	0	0	0	0	755	725	
3	0	0	0	0	707	726	
4	0	0	0	0	658	726	
5	0	0	0	0	614	726	
6	0	0	0	0	576	726	
7	0	0	0	0	540	726	
8	0	0	0	0	509	726	
9	0	0	0	0	481	726	
10	0	0	0	0	459	726	
11	0	0	0	0	442	726	
12	0	0	0	0	427	726	
13	0	0	0	0	414	726	
14	0	0	0	0	401	726	
15	0	0	0	0	388	726	
0	0	0	0	0	374	726	
1	0	0	0	0	359	726	
2	0	0	0	0	348	726	
3	0	0	0	0	339	726	
4	0	0	0	0	335	726	
5	0	0	0	0	335	726	
6	0	0	0	0	337	726	
7	0	0	0	0	344	726	
8	0	0	0	0	350	726	
9	0	0	0	0	356	726	
10	0	0	0	0	367	726	
11	0	0	0	0	378	726	
12	0	0	0	0	389	727	
13	0	0	0	0	399	726	
14	0	0	0	0	406	726	
15	0	0	0	0	410	727	
0	0	0	0	0	414	726	
1	0	0	0	0	415	727	
2	0	0	0	0	414	726	
3	0	0	0	0	414	726	
4	0	0	0	0	413	727	
5	0	0	0	0	411	727	
6	0	0	0	0	413	727	
7	0	0	0	0	416	727	
8	0	0	0	0	419	727	
9	0	0	0	0	421	727	
10	0	0	0	0	423	727	
11	0	0	0	0	428	727	
12	0	0	0	0	433	727	
13	0	0	0	0	439	727	
14	0	0	0	0	444	727	
15	0	0	0	0	448	727	
0	0	0	0	0	450	727	
1	0	0	0	0	454	727	
2	0	0	0	0	456	727	
3	0	0	0	0	458	727	
4	0	0	0	0	456	727	
5	0	0	0	0	453	727	
6	0	0	0	0	450	727	
7	0	0	0	0	447	727	
8	0	0	0	0	447	727	
9	0	0	0	0	446	728	
10	0	0	0	0	448	727	
11	0	0	0	0	453	727	
12	0	0	0	0	459	727	
13	0	0	0	0	465	728	
14	0	0	0	0	472	727	
15	0	0	0	0	476	728	
0	0	0	0	0	477	727	
1	0	0	0	0	478	727	
2	0	0	0	0	480	728	
3	0	0	0	0	481	728	
4	0	0	0	0	482	728	
5	0	0	0	0	482	728	
6	0	0	0	0	479	728	
7	0	0	0	0	478	728	
8	0	0	0	0	476	728	
9	0	0	0	0	476	728	
10	0	0	0	0	475	728	
11	0	0	0	0	474	728	
12	0	0	0	0	475	728	
13	0	0	0	0	476	728	
14	0	0	0	0	478	728	
15	0	0	0	0	483	728	
0	0	0	0	0	487	728	
1	0	0	0	0	489	728	
2	0	0	0	0	489	728	
3	0	0	0	0	491	728	
4	0	0	0	0	492	728	
5	0	0	0	0	491	728	
6	0	0	0	0	487	728	
7	0	0	0	0	483	728	
8	0	0	0	0	482	728	
9	0	0	0	0	485	728	
10	0	0	0	0	489	728	
11	0	0	0	0	494	728	
12	0	0	0	0	497	728	
13	0	0	0	0	501	728	
14	0	0	0	0	506	728	
15	0	0	0	0	511	728	
0	0	0	0	0	516	728	
1	0	0	0	0	520	728	
2	0	0	0	0	524	728	
3	0	0	0	0	527	728	
4	0	0	0	0	527	728	
5	0	0	0	0	524	728	
6	0	0	0	0	520	728	
7	0	0	0	0	519	728	
8	0	0	0	0	518	728	
9	0	0	0	0	518	728	
10	0	0	0	0	517	728	
11	0	0	0	0	519	728	
12	0	0	0	0	522	728	
13	0	0	0	0	524	728	
14	0	0	0	0	528	728	
15	0	0	0	0	533	728	
0	0	0	0	0	537	728	
1	0	0	0	0	541	728	
2	0	0	0	0	543	728	
3	0	0	0	0	542	728	
4	0	0	0	0	540	728	
5	0	0	0	0	536	729	
6	0	0	0	0	535	729	
7	0	0	0	0	534	728	
8	0	0	0	0	533	728	
9	0	0	0	0	532	729	
10	0	0	0	0	532	728	
11	0	0	0	0	535	729	
12	0	0	0	0	535	729	
13	0	0	0	0	534	728	
14	0	0	0	0	534	728	
15	0	0	0	0	533	729	
0	0	0	0	0	535	729	
1	0	0	0	0	537	729	
2	0	0	0	0	541	729	
3	0	0	0	0	542	729	
4	0	0	0	0	543	729	
5	0	0	0	0	545	729	
6	0	0	0	0	544	729	
7	0	0	0	0	542	729	
8	0	0	0	0	542	729	
9	0	0	0	0	542	729	
10	0	0	0	0	544	729	
11	0	0	0	0	547	729	
12	0	0	0	0	549	729	
13	0	0	0	0	550	729	
14	0	0	0	0	549	729	
15	0	0	0	0	550	729	
0	0	0	0	0	548	729	
1	0	0	0	0	547	729	
2	0	0	0	0	545	729	
3	0	0	0	0	541	729	
4	0	0	0	0	536	729	
5	0	0	0	0	533	729	
6	0	0	0	0	530	729	
7	0	0	0	0	530	729	
8	0	0	0	0	528	729	
9	0	0	0	0	529	729	
10	0	0	0	0	531	729	
11	0	0	0	0	532	729	
12	0	0	0	0	536	729	
13	0	0	0	0	539	729	
14	0	0	0	0	541	729	
15	0	0	0	0	542	729	
0	0	0	0	0	545	729	
1	0	0	0	0	550	729	
2	0	0	0	0	553	729	
3	0	0	0	0	555	729	
4	0	0	0	0	556	729	
5	0	0	0	0	556	729	
6	0	0	0	0	556	729	
7	0	0	0	0	555	729	
8	0	0	0	0	553	729	
9	0	0	0	0	551	729	
10	0	0	0	0	549	729	
11	0	0	0	0	545	730	
12	0	0	0	0	544	729	
13	0	0	0	0	543	729	
14	0	0	0	0	542	729	
15	0	0	0	0	540	729	
0	0	0	0	0	540	730	
1	0	0	0	0	542	729	
2	0	0	0	0	543	729	
3	0	0	0	0	544	729	
4	0	0	0	0	542	730	
5	0	0	0	0	539	730	
6	0	0	0	0	539	729	
7	0	0	0	0	537	729	
8	0	0	0	0	537	730	
9	0	0	0	0	536	729	
10	0	0	0	0	536	730	
11	0	0	0	0	535	730	
12	0	0	0	0	535	729	
13	0	0	0	0	535	730	
14	0	0	0	0	534	729	
15	0	0	0	0	532	730	
0	0	0	0	0	532	730	
1	0	0	0	0	534	730	
2	0	0	0	0	537	730	
3	0	0	0	0	540	729	
4	0	0	0	0	544	730	
5	0	0	0	0	545	730	
6	0	0	0	0	548	730	
7	0	0	0	0	549	730	
8	0	0	0	0	547	730	
9	0	0	0	0	546	730	
10	0	0	0	0	543	730	
11	0	0	0	0	538	730	
12	0	0	0	0	537	730	
13	0	0	0	0	537	730	
14	0	0	0	0	536	730	
15	0	0	0	0	536	730	
0	0	0	0	0	535	730	
1	0	0	0	0	534	730	
2	0	0	0	0	533	730	
3	0	0	0	0	533	730	
4	0	0	0	0	535	730	
5	0	0	0	0	536	730	
6	0	0	0	0	537	730	
7	0	0	0	0	536	730	
8	0	0	0	0	537	730	
9	0	0	0	0	536	730	
10	0	0	0	0	536	730	
11	0	0	0	0	532	730	
12	0	0	0	0	529	730	
13	0	0	0	0	525	730	
14	0	0	0	0	523	730	
15	0	0	0	0	524	730	
0	0	0	0	0	526	730	
1	0	0	0	0	527	730	
2	0	0	0	0	528	731	
3	0	0	0	0	530	730	
4	0	0	0	0	533	731	
5	0	0	0	0	536	730	
6	0	0	0	0	540	730	
7	0	0	0	0	543	730	
8	0	0	0	0	544	730	
9	0	0	0	0	545	730	
10	0	0	0	0	545	731	
11	0	0	0	0	544	730	
12	0	0	0	0	542	731	
13	0	0	0	0	537	731	
14	0	0	0	0	532	730	
15	0	0	0	0	527	731	
0	0	0	0	0	523	730	
1	0	0	0	0	519	731	
2	0	0	0	0	516	731	
3	0	0	0	0	518	731	
4	0	0	0	0	521	731	
5	0	0	0	0	522	730	
6	0	0	0	0	523	731	
7	0	0	0	0	524	731	
8	0	0	0	0	524	731	
9	0	0	0	0	523	730	
10	0	0	0	0	520	730	
11	0	0	0	0	514	731	
12	0	0	0	0	510	731	
13	0	0	0	0	509	731	
14	0	0	0	0	506	731	
15	0	0	0	0	503	731	
0	0	0	0	0	499	731	
1	0	0	0	0	495	731	
2	0	0	0	0	491	731	
3	0	0	0	0	491	731	
4	0	0	0	0	492	730	
5	0	0	0	0	497	731	
6	0	0	0	0	500	731	
7	0	0	0	0	505	731	
8	0	0	0	0	507	731	
9	0	0	0	0	505	731	
10	0	0	0	0	502	731	
11	0	0	0	0	496	731	
12	0	0	0	0	492	731	
13	0	0	0	0	485	731	
14	0	0	0	0	479	731	
15	0	0	0	0	472	731	
0	0	0	0	0	467	731	
1	0	0	0	0	467	731	
2	0	0	0	0	466	731	
3	0	0	0	0	461	731	
4	0	0	0	0	457	731	
5	0	0	0	0	452	731	
6	0	0	0	0	450	731	
7	0	0	0	0	451	731	
8	0	0	0	0	453	731	
9	0	0	0	0	455	731	
10	0	0	0	0	458	731	
11	0	0	0	0	462	731	
12	0	0	0	0	466	731	
13	0	0	0	0	468	731	
14	0	0	0	0	471	731	
15	0	0	0	0	473	731	
0	0	0	0	0	475	731	
1	0	0	0	0	479	731	
2	0	0	0	0	482	731	
3	0	0	0	0	484	731	
4	0	0	0	0	484	731	
5	0	0	0	0	486	731	
6	0	0	0	0	486	731	
7	0	0	0	0	485	731	
8	0	0	0	0	481	732	
9	0	0	0	0	477	731	
10	0	0	0	0	471	731	
11	0	0	0	0	465	731	
12	0	0	0	0	462	731	
13	0	0	0	0	457	731	
14	0	0	0	0	452	731	
15	0	0	0	0	449	731	
0	0	0	0	0	446	731	
1	0	0	0	0	444	731	
2	0	0	0	0	442	731	
3	0	0	0	0	441	731	
4	0	0	0	0	441	732	
5	0	0	0	0	441	731	
6	0	0	0	0	446	731	
7	0	0	0	0	449	731	
8	0	0	0	0	451	731	
9	0	0	0	0	452	732	
10	0	0	0	0	452	731	
11	0	0	0	0	453	731	
12	0	0	0	0	453	732	
13	0	0	0	0	454	731	
14	0	0	0	0	451	731	
15	0	0	0	0	447	732	
0	0	0	0	0	444	732	
1	0	0	0	0	441	732	
2	0	0	0	0	440	731	
3	0	0	0	0	439	732	
4	0	0	0	0	436	731	
5	0	0	0	0	436	732	
6	0	0	0	0	440	732	
7	0	0	0	0	447	731	
8	0	0	0	0	454	732	
9	0	0	0	0	460	731	
10	0	0	0	0	461	731	
11	0	0	0	0	462	732	
12	0	0	0	0	464	731	
13	0	0	0	0	463	732	
14	0	0	0	0	461	732	
15	0	0	0	0	459	731	
0	0	0	0	0	456	732	
1	0	0	0	0	455	731	
2	0	0	0	0	453	732	
3	0	0	0	0	453	731	
4	0	0	0	0	454	731	
5	0	0	0	0	456	732	
6	0	0	0	0	459	732	
7	0	0	0	0	464	732	
8	0	0	0	0	470	732	
9	0	0	0	0	475	731	
10	0	0	0	0	480	732	
11	0	0	0	0	483	731	
12	0	0	0	0	486	732	
13	0	0	0	0	488	731	
14	0	0	0	0	487	731	
15	0	0	0	0	485	732	
0	0	0	0	0	483	731	
1	0	0	0	0	481	731	
2	0	0	0	0	479	732	
3	0	0	0	0	478	731	
4	0	0	0	0	481	732	
5	0	0	0	0	481	731	
6	0	0	0	0	479	732	
7	0	0	0	0	478	732	
8	0	0	0	0	479	731	
9	0	0	0	0	480	732	
10	0	0	0	0	483	731	
11	0	0	0	0	487	732	
12	0	0	0	0	489	731	
13	0	0	0	0	490	731	
14	0	0	0	0	491	732	
15	0	0	0	0	494	731	
0	0	0	0	0	495	732	
1	0	0	0	0	496	731	
2	0	0	0	0	498	731	
3	0	0	0	0	499	732	
4	0	0	0	0	497	732	
5	0	0	0	0	497	732	
6	0	0	0	0	496	732	
7	0	0	0	0	493	731	
8	0	0	0	0	491	732	
9	0	0	0	0	491	731	
10	0	0	0	0	494	732	
11	0	0	0	0	495	731	
12	0	0	0	0	495	731	
13	0	0	0	0	495	732	
14	0	0	0	0	495	731	
15	0	0	0	0	494	731	
0	0	0	0	0	494	731	
1	0	0	0	0	495	731	
2	0	0	0	0	495	732	
3	0	0	0	0	497	732	
4	0	0	0	0	498	732	
5	0	0	0	0	499	732	
6	0	0	0	0	498	731	
7	0	0	0	0	496	732	
8	0	0	0	0	493	731	
9	0	0	0	0	493	732	
10	0	0	0	0	492	732	
11	0	0	0	0	492	731	
12	0	0	0	0	492	732	
13	0	0	0	0	491	732	
14	0	0	0	0	489	731	
15	0	0	0	0	489	731	
0	0	0	0	0	490	731	
1	0	0	0	0	493	731	
2	0	0	0	0	495	732	
3	0	0	0	0	495	732	
4	0	0	0	0	493	732	
5	0	0	0	0	494	731	
6	0	0	0	0	496	731	
7	0	0	0	0	494	731	
8	0	0	0	0	490	731	
9	0	0	0	0	487	731	
10	0	0	0	0	486	731	
11	0	0	0	0	488	732	
12	0	0	0	0	492	731	
13	0	0	0	0	492	731	
14	0	0	0	0	491	732	
15	0	0	0	0	489	731	
0	0	0	0	0	488	731	
1	0	0	0	0	486	732	
2	0	0	0	0	484	731	
3	0	0	0	0	483	731	
4	0	0	0	0	483	731	
5	0	0	0	0	483	731	
6	0	0	0	0	485	731	
7	0	0	0	0	490	731	
8	0	0	0	0	493	731	
9	0	0	0	0	493	731	
10	0	0	0	0	494	732	
11	0	0	0	0	496	731	
12	0	0	0	0	498	732	
13	0	0	0	0	499	731	
14	0	0	0	0	500	731	
15	0	0	0	0	500	731	
0	0	0	0	0	499	731	
1	0	0	0	0	501	731	
2	0	0	0	0	501	731	
3	0	0	0	0	499	731	
4	0	0	0	0	498	731	
5	0	0	0	0	496	731	
6	0	0	0	0	495	731	
7	0	0	0	0	495	731	
8	0	0	0	0	494	731	
9	0	0	0	0	493	732	
10	0	0	0	0	494	731	
11	0	0	0	0	493	731	
12	0	0	0	0	495	731	
13	0	0	0	0	498	731	
14	0	0	0	0	502	731	
15	0	0	0	0	503	731	
0	0	0	0	0	502	731	
1	0	0	0	0	501	731	
2	0	0	0	0	499	731	
3	0	0	0	0	496	731	
4	0	0	0	0	492	731	
5	0	0	0	0	487	732	
6	0	0	0	0	486	731	
7	0	0	0	0	486	731	
8	0	0	0	0	486	731	
9	0	0	0	0	487	731	
10	0	0	0	0	488	731	
11	0	0	0	0	489	731	
12	0	0	0	0	494	731	
13	0	0	0	0	500	731	
14	0	0	0	0	504	731	
15	0	0	0	0	506	731	
0	0	0	0	0	507	731	
1	0	0	0	0	506	731	
2	0	0	0	0	506	731	
3	0	0	0	0	503	731	
4	0	0	0	0	502	731	
5	0	0	0	0	499	731	
6	0	0	0	0	499	731	
7	0	0	0	0	502	731	
8	0	0	0	0	504	731	
9	0	0	0	0	510	731	
10	0	0	0	0	515	731	
11	0	0	0	0	521	731	
12	0	0	0	0	527	731	
13	0	0	0	0	531	731	
14	0	0	0	0	535	731	
15	0	0	0	0	535	731	
0	0	0	0	0	532	731	
1	0	0	0	0	531	731	
2	0	0	0	0	531	730	
3	0	0	0	0	529	731	
4	0	0	0	0	526	731	
5	0	0	0	0	522	731	
6	0	0	0	0	521	731	
7	0	0	0	0	520	731	
8	0	0	0	0	521	731	
9	0	0	0	0	524	731	
10	0	0	0	0	526	731	
11	0	0	0	0	530	731	
12	0	0	0	0	532	731	
13	0	0	0	0	536	731	
14	0	0	0	0	540	730	
15	0	0	0	0	545	730	
0	0	0	0	0	550	731	
1	0	0	0	0	553	730	
2	0	0	0	0	555	730	
3	0	0	0	0	556	731	
4	0	0	0	0	552	730	
5	0	0	0	0	551	731	
6	0	0	0	0	550	730	
7	0	0	0	0	548	730	
8	0	0	0	0	545	730	
9	0	0	0	0	542	730	
10	0	0	0	0	541	731	
11	0	0	0	0	540	730	
12	0	0	0	0	539	730	
13	0	0	0	0	539	730	
14	0	0	0	0	539	730	
15	0	0	0	0	540	731	
0	0	0	0	0	540	730	
1	0	0	0	0	539	730	
2	0	0	0	0	538	730	
3	0	0	0	0	537	730	
4	0	0	0	0	538	731	
5	0	0	0	0	539	730	
6	0	0	0	0	539	730	
7	0	0	0	0	537	730	
8	0	0	0	0	532	729	
9	0	0	0	0	529	730	
10	0	0	0	0	528	729	
11	0	0	0	0	526	730	
12	0	0	0	0	521	730	
13	0	0	0	0	517	730	
14	0	0	0	0	514	730	
15	0	0	0	0	509	729	
0	0	0	0	0	505	730	
1	0	0	0	0	502	730	
2	0	0	0	0	499	729	
3	0	0	0	0	495	730	
4	0	0	0	0	490	729	
5	0	0	0	0	487	730	
6	0	0	0	0	484	730	
7	0	0	0	0	483	729	
8	0	0	0	0	480	729	
9	0	0	0	0	476	729	
10	0	0	0	0	476	730	
11	0	0	0	0	479	729	
12	0	0	0	0	480	729	
13	0	0	0	0	478	729	
14	0	0	0	0	477	729	
15	0	0	0	0	478	729	
0	0	0	0	0	480	729	
1	0	0	0	0	477	729	
2	0	0	0	0	476	729	
3	0	0	0	0	475	729	
4	0	0	0	0	474	729	
5	0	0	0	0	472	729	
6	0	0	0	0	472	729	
7	0	0	0	0	472	729	
8	0	0	0	0	470	729	
9	0	0	0	0	467	729	
10	0	0	0	0	466	729	
11	0	0	0	0	465	729	
12	0	0	0	0	465	729	
13	0	0	0	0	465	729	
14	0	0	0	0	468	729	
15	0	0	0	0	472	729	
0	0	0	0	0	474	729	
1	0	0	0	0	479	729	
2	0	0	0	0	483	728	
3	0	0	0	0	487	729	
4	0	0	0	0	485	729	
5	0	0	0	0	483	728	
6	0	0	0	0	481	729	
7	0	0	0	0	478	728	
8	0	0	0	0	478	729	
9	0	0	0	0	475	728	
10	0	0	0	0	473	728	
11	0	0	0	0	473	729	
12	0	0	0	0	474	729	
13	0	0	0	0	475	728	
14	0	0	0	0	479	728	
15	0	0	0	0	483	728	
0	0	0	0	0	488	728	
1	0	0	0	0	493	728	
2	0	0	0	0	497	728	
3	0	0	0	0	500	728	
4	0	0	0	0	500	728	
5	0	0	0	0	499	728	
6	0	0	0	0	500	728	
7	0	0	0	0	500	728	
8	0	0	0	0	497	728	
9	0	0	0	0	495	728	
10	0	0	0	0	491	728	
11	0	0	0	0	488	728	
12	0	0	0	0	489	728	
13	0	0	0	0	490	728	
14	0	0	0	0	491	728	
15	0	0	0	0	491	728	
0	0	0	0	0	491	728	
1	0	0	0	0	492	728	
2	0	0	0	0	492	728	
3	0	0	0	0	487	728	
4	0	0	0	0	481	728	
5	0	0	0	0	475	728	
6	0	0	0	0	467	728	
7	0	0	0	0	462	728	
8	0	0	0	0	462	728	
9	0	0	0	0	460	728	
