# OpenSignals Text File Format. Version 1
# {"0C:43:14:1C:2A:08": {"position": 0, "device": "bitalino_rev", "device name": "0C:43:14:1C:2A:08", "device connection": "BTH0C:43:14:1C:2A:08", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-5-8", "time": "15:17:1.960", "channels": [4], "sensor": ["EEGBITREV"], "label": ["A4"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	438	
1	0	0	0	0	468	
2	0	0	0	0	424	
3	0	0	0	0	471	
4	0	0	0	0	464	
5	0	0	0	0	477	
6	0	0	0	0	470	
7	0	0	0	0	536	
8	0	0	0	0	451	
9	0	0	0	0	438	
10	0	0	0	0	433	
11	0	0	0	0	431	
12	0	0	0	0	365	
13	0	0	0	0	380	
14	0	0	0	0	353	
15	0	0	0	0	336	
0	0	0	0	0	457	
1	0	0	0	0	399	
2	0	0	0	0	376	
3	0	0	0	0	364	
4	0	0	0	0	360	
5	0	0	0	0	428	
6	0	0	0	0	435	
7	0	0	0	0	382	
8	0	0	0	0	460	
9	0	0	0	0	444	
10	0	0	0	0	422	
11	0	0	0	0	423	
12	0	0	0	0	366	
13	0	0	0	0	435	
14	0	0	0	0	425	
15	0	0	0	0	437	
0	0	0	0	0	390	
1	0	0	0	0	480	
2	0	0	0	0	556	
3	0	0	0	0	540	
4	0	0	0	0	505	
5	0	0	0	0	528	
6	0	0	0	0	515	
7	0	0	0	0	562	
8	0	0	0	0	509	
9	0	0	0	0	479	
10	0	0	0	0	550	
11	0	0	0	0	545	
12	0	0	0	0	556	
13	0	0	0	0	508	
14	0	0	0	0	468	
15	0	0	0	0	535	
0	0	0	0	0	548	
1	0	0	0	0	507	
2	0	0	0	0	493	
3	0	0	0	0	509	
4	0	0	0	0	534	
5	0	0	0	0	454	
6	0	0	0	0	589	
7	0	0	0	0	611	
8	0	0	0	0	495	
9	0	0	0	0	536	
10	0	0	0	0	596	
11	0	0	0	0	561	
12	0	0	0	0	540	
13	0	0	0	0	587	
14	0	0	0	0	578	
15	0	0	0	0	594	
0	0	0	0	0	622	
1	0	0	0	0	594	
2	0	0	0	0	663	
3	0	0	0	0	554	
4	0	0	0	0	524	
5	0	0	0	0	493	
6	0	0	0	0	429	
7	0	0	0	0	508	
8	0	0	0	0	446	
9	0	0	0	0	476	
10	0	0	0	0	496	
11	0	0	0	0	473	
12	0	0	0	0	476	
13	0	0	0	0	507	
14	0	0	0	0	508	
