# OpenSignals Text File Format. Version 1
# {"0C:43:14:24:7F:C7": {"position": 0, "device": "bitalino_rev", "device name": "0C:43:14:24:7F:C7", "device connection": "BTH0C:43:14:24:7F:C7", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-17", "time": "15:21:41.743", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	507	
1	0	0	0	0	511	
2	0	0	0	0	528	
3	0	0	0	0	524	
4	0	0	0	0	526	
5	0	0	0	0	526	
6	0	0	0	0	516	
7	0	0	0	0	512	
8	0	0	0	0	514	
9	0	0	0	0	513	
10	0	0	0	0	513	
11	0	0	0	0	516	
12	0	0	0	0	508	
13	0	0	0	0	513	
14	0	0	0	0	515	
15	0	0	0	0	515	
0	0	0	0	0	513	
1	0	0	0	0	511	
2	0	0	0	0	513	
3	0	0	0	0	512	
4	0	0	0	0	512	
5	0	0	0	0	508	
6	0	0	0	0	511	
7	0	0	0	0	506	
8	0	0	0	0	501	
9	0	0	0	0	517	
10	0	0	0	0	515	
11	0	0	0	0	513	
12	0	0	0	0	526	
13	0	0	0	0	519	
14	0	0	0	0	513	
15	0	0	0	0	511	
0	0	0	0	0	504	
1	0	0	0	0	514	
2	0	0	0	0	515	
3	0	0	0	0	515	
4	0	0	0	0	512	
5	0	0	0	0	520	
6	0	0	0	0	514	
7	0	0	0	0	510	
8	0	0	0	0	505	
9	0	0	0	0	507	
10	0	0	0	0	512	
11	0	0	0	0	504	
12	0	0	0	0	505	
13	0	0	0	0	512	
14	0	0	0	0	515	
15	0	0	0	0	515	
0	0	0	0	0	513	
1	0	0	0	0	511	
2	0	0	0	0	510	
3	0	0	0	0	510	
4	0	0	0	0	515	
5	0	0	0	0	512	
6	0	0	0	0	512	
7	0	0	0	0	510	
8	0	0	0	0	508	
9	0	0	0	0	515	
10	0	0	0	0	512	
11	0	0	0	0	502	
12	0	0	0	0	509	
13	0	0	0	0	512	
14	0	0	0	0	513	
15	0	0	0	0	508	
0	0	0	0	0	519	
1	0	0	0	0	522	
2	0	0	0	0	510	
3	0	0	0	0	507	
4	0	0	0	0	507	
5	0	0	0	0	516	
6	0	0	0	0	519	
7	0	0	0	0	523	
8	0	0	0	0	512	
9	0	0	0	0	507	
10	0	0	0	0	517	
11	0	0	0	0	514	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	512	
15	0	0	0	0	507	
0	0	0	0	0	507	
1	0	0	0	0	513	
2	0	0	0	0	512	
3	0	0	0	0	511	
4	0	0	0	0	512	
5	0	0	0	0	511	
6	0	0	0	0	511	
7	0	0	0	0	507	
8	0	0	0	0	500	
9	0	0	0	0	503	
10	0	0	0	0	522	
11	0	0	0	0	526	
12	0	0	0	0	514	
13	0	0	0	0	511	
14	0	0	0	0	509	
15	0	0	0	0	506	
0	0	0	0	0	501	
1	0	0	0	0	517	
2	0	0	0	0	508	
3	0	0	0	0	503	
4	0	0	0	0	523	
5	0	0	0	0	522	
6	0	0	0	0	519	
7	0	0	0	0	511	
8	0	0	0	0	511	
9	0	0	0	0	510	
