# OpenSignals Text File Format. Version 1
# {"0C:43:14:24:7F:C7": {"position": 0, "device": "bitalino_rev", "device name": "0C:43:14:24:7F:C7", "device connection": "BTH0C:43:14:24:7F:C7", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-17", "time": "15:14:26.635", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	511	
1	0	0	0	0	510	
2	0	0	0	0	513	
3	0	0	0	0	511	
4	0	0	0	0	513	
5	0	0	0	0	519	
6	0	0	0	0	511	
7	0	0	0	0	516	
8	0	0	0	0	505	
9	0	0	0	0	510	
10	0	0	0	0	510	
11	0	0	0	0	508	
12	0	0	0	0	510	
13	0	0	0	0	509	
14	0	0	0	0	513	
15	0	0	0	0	515	
0	0	0	0	0	508	
1	0	0	0	0	506	
2	0	0	0	0	510	
3	0	0	0	0	506	
4	0	0	0	0	513	
5	0	0	0	0	520	
6	0	0	0	0	511	
7	0	0	0	0	510	
8	0	0	0	0	515	
9	0	0	0	0	511	
10	0	0	0	0	509	
11	0	0	0	0	513	
12	0	0	0	0	515	
13	0	0	0	0	515	
14	0	0	0	0	510	
15	0	0	0	0	507	
0	0	0	0	0	506	
1	0	0	0	0	508	
2	0	0	0	0	508	
3	0	0	0	0	502	
4	0	0	0	0	510	
5	0	0	0	0	516	
6	0	0	0	0	510	
7	0	0	0	0	511	
8	0	0	0	0	508	
9	0	0	0	0	510	
10	0	0	0	0	512	
11	0	0	0	0	513	
12	0	0	0	0	512	
13	0	0	0	0	512	
14	0	0	0	0	523	
15	0	0	0	0	518	
0	0	0	0	0	515	
1	0	0	0	0	513	
2	0	0	0	0	508	
3	0	0	0	0	505	
4	0	0	0	0	513	
5	0	0	0	0	508	
6	0	0	0	0	518	
7	0	0	0	0	523	
8	0	0	0	0	516	
9	0	0	0	0	513	
10	0	0	0	0	512	
11	0	0	0	0	512	
12	0	0	0	0	515	
13	0	0	0	0	514	
14	0	0	0	0	513	
15	0	0	0	0	514	
0	0	0	0	0	513	
1	0	0	0	0	508	
2	0	0	0	0	518	
3	0	0	0	0	514	
4	0	0	0	0	512	
5	0	0	0	0	509	
6	0	0	0	0	507	
7	0	0	0	0	504	
8	0	0	0	0	515	
9	0	0	0	0	520	
10	0	0	0	0	512	
11	0	0	0	0	511	
12	0	0	0	0	508	
13	0	0	0	0	517	
14	0	0	0	0	520	
15	0	0	0	0	516	
0	0	0	0	0	516	
1	0	0	0	0	510	
2	0	0	0	0	509	
3	0	0	0	0	502	
4	0	0	0	0	512	
5	0	0	0	0	514	
6	0	0	0	0	511	
7	0	0	0	0	499	
8	0	0	0	0	497	
9	0	0	0	0	510	
10	0	0	0	0	516	
11	0	0	0	0	514	
12	0	0	0	0	515	
13	0	0	0	0	510	
14	0	0	0	0	512	
15	0	0	0	0	510	
0	0	0	0	0	509	
1	0	0	0	0	512	
2	0	0	0	0	516	
3	0	0	0	0	511	
4	0	0	0	0	508	
5	0	0	0	0	511	
6	0	0	0	0	508	
7	0	0	0	0	507	
8	0	0	0	0	505	
9	0	0	0	0	509	
10	0	0	0	0	505	
11	0	0	0	0	506	
12	0	0	0	0	516	
13	0	0	0	0	515	
14	0	0	0	0	512	
15	0	0	0	0	512	
0	0	0	0	0	511	
1	0	0	0	0	510	
2	0	0	0	0	508	
3	0	0	0	0	519	
4	0	0	0	0	508	
5	0	0	0	0	509	
6	0	0	0	0	522	
7	0	0	0	0	518	
8	0	0	0	0	517	
9	0	0	0	0	512	
10	0	0	0	0	512	
11	0	0	0	0	512	
12	0	0	0	0	511	
13	0	0	0	0	510	
14	0	0	0	0	510	
15	0	0	0	0	513	
0	0	0	0	0	510	
1	0	0	0	0	509	
2	0	0	0	0	510	
3	0	0	0	0	511	
4	0	0	0	0	513	
5	0	0	0	0	509	
6	0	0	0	0	505	
